Cs;P20;P40;P60;P80;T2;T5;T10
-1.854;0.7931;0.47939;0.05949;-0.63438;0.28854;0.7931;0.93144
-1.853;0.7932;0.47932;0.05932;-0.63454;0.28842;0.7932;0.93169
-1.852;0.79331;0.47925;0.05915;-0.63471;0.28829;0.79331;0.93194
-1.851;0.79341;0.47917;0.05898;-0.63488;0.28816;0.79341;0.93219
-1.85;0.79352;0.4791;0.05882;-0.63505;0.28803;0.79352;0.93244
-1.849;0.79362;0.47903;0.05865;-0.63521;0.2879;0.79362;0.9327
-1.848;0.79373;0.47896;0.05848;-0.63538;0.28777;0.79373;0.93295
-1.847;0.79383;0.47888;0.05831;-0.63555;0.28764;0.79383;0.9332
-1.846;0.79394;0.47881;0.05814;-0.63571;0.28751;0.79394;0.93345
-1.845;0.79404;0.47874;0.05798;-0.63588;0.28738;0.79404;0.9337
-1.844;0.79415;0.47866;0.05781;-0.63605;0.28725;0.79415;0.93395
-1.843;0.79425;0.47859;0.05764;-0.63622;0.28712;0.79425;0.9342
-1.842;0.79436;0.47852;0.05747;-0.63638;0.28699;0.79436;0.93445
-1.841;0.79446;0.47844;0.05731;-0.63655;0.28686;0.79446;0.9347
-1.84;0.79457;0.47837;0.05714;-0.63672;0.28673;0.79457;0.93495
-1.839;0.79467;0.4783;0.05697;-0.63688;0.2866;0.79467;0.9352
-1.838;0.79477;0.47822;0.0568;-0.63705;0.28647;0.79477;0.93545
-1.837;0.79488;0.47815;0.05663;-0.63722;0.28634;0.79488;0.9357
-1.836;0.79498;0.47808;0.05647;-0.63738;0.28621;0.79498;0.93596
-1.835;0.79509;0.478;0.0563;-0.63755;0.28608;0.79509;0.93621
-1.834;0.79519;0.47793;0.05613;-0.63772;0.28595;0.79519;0.93646
-1.833;0.79529;0.47785;0.05596;-0.63788;0.28582;0.79529;0.93671
-1.832;0.7954;0.47778;0.05579;-0.63805;0.28569;0.7954;0.93696
-1.831;0.7955;0.47771;0.05563;-0.63822;0.28556;0.7955;0.93721
-1.83;0.79561;0.47763;0.05546;-0.63838;0.28543;0.79561;0.93746
-1.829;0.79571;0.47756;0.05529;-0.63855;0.2853;0.79571;0.93771
-1.828;0.79581;0.47748;0.05512;-0.63872;0.28517;0.79581;0.93796
-1.827;0.79592;0.47741;0.05495;-0.63888;0.28504;0.79592;0.93821
-1.826;0.79602;0.47734;0.05478;-0.63905;0.28491;0.79602;0.93846
-1.825;0.79612;0.47726;0.05462;-0.63921;0.28478;0.79612;0.93871
-1.824;0.79623;0.47719;0.05445;-0.63938;0.28465;0.79623;0.93896
-1.823;0.79633;0.47711;0.05428;-0.63955;0.28452;0.79633;0.93921
-1.822;0.79643;0.47704;0.05411;-0.63971;0.28438;0.79643;0.93946
-1.821;0.79653;0.47696;0.05394;-0.63988;0.28425;0.79653;0.93971
-1.82;0.79664;0.47689;0.05377;-0.64004;0.28412;0.79664;0.93996
-1.819;0.79674;0.47681;0.05361;-0.64021;0.28399;0.79674;0.94021
-1.818;0.79684;0.47674;0.05344;-0.64038;0.28386;0.79684;0.94046
-1.817;0.79694;0.47666;0.05327;-0.64054;0.28373;0.79694;0.94071
-1.816;0.79705;0.47659;0.0531;-0.64071;0.2836;0.79705;0.94096
-1.815;0.79715;0.47651;0.05293;-0.64087;0.28347;0.79715;0.94121
-1.814;0.79725;0.47644;0.05276;-0.64104;0.28334;0.79725;0.94146
-1.813;0.79735;0.47636;0.0526;-0.6412;0.28321;0.79735;0.94171
-1.812;0.79746;0.47629;0.05243;-0.64137;0.28307;0.79746;0.94196
-1.811;0.79756;0.47621;0.05226;-0.64153;0.28294;0.79756;0.94221
-1.81;0.79766;0.47613;0.05209;-0.6417;0.28281;0.79766;0.94246
-1.809;0.79776;0.47606;0.05192;-0.64187;0.28268;0.79776;0.94271
-1.808;0.79786;0.47598;0.05175;-0.64203;0.28255;0.79786;0.94296
-1.807;0.79797;0.47591;0.05158;-0.6422;0.28242;0.79797;0.94321
-1.806;0.79807;0.47583;0.05142;-0.64236;0.28229;0.79807;0.94346
-1.805;0.79817;0.47576;0.05125;-0.64253;0.28215;0.79817;0.94371
-1.804;0.79827;0.47568;0.05108;-0.64269;0.28202;0.79827;0.94396
-1.803;0.79837;0.4756;0.05091;-0.64286;0.28189;0.79837;0.94421
-1.802;0.79847;0.47553;0.05074;-0.64302;0.28176;0.79847;0.94446
-1.801;0.79857;0.47545;0.05057;-0.64319;0.28163;0.79857;0.94471
-1.8;0.79868;0.47538;0.0504;-0.64335;0.2815;0.79868;0.94496
-1.799;0.79878;0.4753;0.05023;-0.64352;0.28136;0.79878;0.94521
-1.798;0.79888;0.47522;0.05007;-0.64368;0.28123;0.79888;0.94546
-1.797;0.79898;0.47515;0.0499;-0.64385;0.2811;0.79898;0.94571
-1.796;0.79908;0.47507;0.04973;-0.64401;0.28097;0.79908;0.94596
-1.795;0.79918;0.47499;0.04956;-0.64418;0.28084;0.79918;0.94621
-1.794;0.79928;0.47492;0.04939;-0.64434;0.2807;0.79928;0.94646
-1.793;0.79938;0.47484;0.04922;-0.64451;0.28057;0.79938;0.94671
-1.792;0.79948;0.47476;0.04905;-0.64467;0.28044;0.79948;0.94696
-1.791;0.79958;0.47469;0.04888;-0.64483;0.28031;0.79958;0.9472
-1.79;0.79968;0.47461;0.04871;-0.645;0.28018;0.79968;0.94745
-1.789;0.79978;0.47453;0.04855;-0.64516;0.28004;0.79978;0.9477
-1.788;0.79988;0.47445;0.04838;-0.64533;0.27991;0.79988;0.94795
-1.787;0.79998;0.47438;0.04821;-0.64549;0.27978;0.79998;0.9482
-1.786;0.80008;0.4743;0.04804;-0.64566;0.27965;0.80008;0.94845
-1.785;0.80018;0.47422;0.04787;-0.64582;0.27951;0.80018;0.9487
-1.784;0.80028;0.47415;0.0477;-0.64598;0.27938;0.80028;0.94895
-1.783;0.80038;0.47407;0.04753;-0.64615;0.27925;0.80038;0.9492
-1.782;0.80048;0.47399;0.04736;-0.64631;0.27912;0.80048;0.94945
-1.781;0.80058;0.47391;0.04719;-0.64648;0.27898;0.80058;0.9497
-1.78;0.80068;0.47383;0.04702;-0.64664;0.27885;0.80068;0.94995
-1.779;0.80078;0.47376;0.04686;-0.6468;0.27872;0.80078;0.9502
-1.778;0.80088;0.47368;0.04669;-0.64697;0.27858;0.80088;0.95044
-1.777;0.80098;0.4736;0.04652;-0.64713;0.27845;0.80098;0.95069
-1.776;0.80108;0.47352;0.04635;-0.6473;0.27832;0.80108;0.95094
-1.775;0.80118;0.47345;0.04618;-0.64746;0.27819;0.80118;0.95119
-1.774;0.80128;0.47337;0.04601;-0.64762;0.27805;0.80128;0.95144
-1.773;0.80137;0.47329;0.04584;-0.64779;0.27792;0.80137;0.95169
-1.772;0.80147;0.47321;0.04567;-0.64795;0.27779;0.80147;0.95194
-1.771;0.80157;0.47313;0.0455;-0.64811;0.27765;0.80157;0.95219
-1.77;0.80167;0.47305;0.04533;-0.64828;0.27752;0.80167;0.95244
-1.769;0.80177;0.47298;0.04516;-0.64844;0.27739;0.80177;0.95268
-1.768;0.80187;0.4729;0.04499;-0.6486;0.27725;0.80187;0.95293
-1.767;0.80197;0.47282;0.04482;-0.64877;0.27712;0.80197;0.95318
-1.766;0.80206;0.47274;0.04465;-0.64893;0.27699;0.80206;0.95343
-1.765;0.80216;0.47266;0.04448;-0.64909;0.27685;0.80216;0.95368
-1.764;0.80226;0.47258;0.04432;-0.64926;0.27672;0.80226;0.95393
-1.763;0.80236;0.4725;0.04415;-0.64942;0.27659;0.80236;0.95418
-1.762;0.80246;0.47242;0.04398;-0.64958;0.27645;0.80246;0.95442
-1.761;0.80256;0.47235;0.04381;-0.64975;0.27632;0.80256;0.95467
-1.76;0.80265;0.47227;0.04364;-0.64991;0.27618;0.80265;0.95492
-1.759;0.80275;0.47219;0.04347;-0.65007;0.27605;0.80275;0.95517
-1.758;0.80285;0.47211;0.0433;-0.65023;0.27592;0.80285;0.95542
-1.757;0.80295;0.47203;0.04313;-0.6504;0.27578;0.80295;0.95567
-1.756;0.80304;0.47195;0.04296;-0.65056;0.27565;0.80304;0.95591
-1.755;0.80314;0.47187;0.04279;-0.65072;0.27552;0.80314;0.95616
-1.754;0.80324;0.47179;0.04262;-0.65089;0.27538;0.80324;0.95641
-1.753;0.80334;0.47171;0.04245;-0.65105;0.27525;0.80334;0.95666
-1.752;0.80343;0.47163;0.04228;-0.65121;0.27511;0.80343;0.95691
-1.751;0.80353;0.47155;0.04211;-0.65137;0.27498;0.80353;0.95716
-1.75;0.80363;0.47147;0.04194;-0.65154;0.27485;0.80363;0.9574
-1.749;0.80372;0.47139;0.04177;-0.6517;0.27471;0.80372;0.95765
-1.748;0.80382;0.47131;0.0416;-0.65186;0.27458;0.80382;0.9579
-1.747;0.80392;0.47123;0.04143;-0.65202;0.27444;0.80392;0.95815
-1.746;0.80401;0.47115;0.04126;-0.65219;0.27431;0.80401;0.9584
-1.745;0.80411;0.47107;0.04109;-0.65235;0.27417;0.80411;0.95864
-1.744;0.80421;0.47099;0.04092;-0.65251;0.27404;0.80421;0.95889
-1.743;0.8043;0.47091;0.04075;-0.65267;0.2739;0.8043;0.95914
-1.742;0.8044;0.47083;0.04058;-0.65283;0.27377;0.8044;0.95939
-1.741;0.8045;0.47075;0.04041;-0.653;0.27364;0.8045;0.95964
-1.74;0.80459;0.47067;0.04024;-0.65316;0.2735;0.80459;0.95988
-1.739;0.80469;0.47059;0.04007;-0.65332;0.27337;0.80469;0.96013
-1.738;0.80478;0.47051;0.0399;-0.65348;0.27323;0.80478;0.96038
-1.737;0.80488;0.47043;0.03973;-0.65364;0.2731;0.80488;0.96063
-1.736;0.80498;0.47035;0.03956;-0.65381;0.27296;0.80498;0.96087
-1.735;0.80507;0.47027;0.03939;-0.65397;0.27283;0.80507;0.96112
-1.734;0.80517;0.47018;0.03922;-0.65413;0.27269;0.80517;0.96137
-1.733;0.80526;0.4701;0.03905;-0.65429;0.27256;0.80526;0.96162
-1.732;0.80536;0.47002;0.03888;-0.65445;0.27242;0.80536;0.96186
-1.731;0.80545;0.46994;0.03871;-0.65461;0.27229;0.80545;0.96211
-1.73;0.80555;0.46986;0.03854;-0.65477;0.27215;0.80555;0.96236
-1.729;0.80564;0.46978;0.03837;-0.65494;0.27202;0.80564;0.96261
-1.728;0.80574;0.4697;0.0382;-0.6551;0.27188;0.80574;0.96285
-1.727;0.80583;0.46962;0.03803;-0.65526;0.27175;0.80583;0.9631
-1.726;0.80593;0.46953;0.03786;-0.65542;0.27161;0.80593;0.96335
-1.725;0.80602;0.46945;0.03769;-0.65558;0.27148;0.80602;0.9636
-1.724;0.80612;0.46937;0.03752;-0.65574;0.27134;0.80612;0.96384
-1.723;0.80621;0.46929;0.03735;-0.6559;0.27121;0.80621;0.96409
-1.722;0.80631;0.46921;0.03718;-0.65606;0.27107;0.80631;0.96434
-1.721;0.8064;0.46913;0.03701;-0.65623;0.27093;0.8064;0.96458
-1.72;0.8065;0.46904;0.03684;-0.65639;0.2708;0.8065;0.96483
-1.719;0.80659;0.46896;0.03667;-0.65655;0.27066;0.80659;0.96508
-1.718;0.80669;0.46888;0.0365;-0.65671;0.27053;0.80669;0.96533
-1.717;0.80678;0.4688;0.03633;-0.65687;0.27039;0.80678;0.96557
-1.716;0.80687;0.46872;0.03616;-0.65703;0.27026;0.80687;0.96582
-1.715;0.80697;0.46863;0.03599;-0.65719;0.27012;0.80697;0.96607
-1.714;0.80706;0.46855;0.03582;-0.65735;0.26998;0.80706;0.96631
-1.713;0.80716;0.46847;0.03565;-0.65751;0.26985;0.80716;0.96656
-1.712;0.80725;0.46839;0.03548;-0.65767;0.26971;0.80725;0.96681
-1.711;0.80734;0.4683;0.03531;-0.65783;0.26958;0.80734;0.96705
-1.71;0.80744;0.46822;0.03514;-0.65799;0.26944;0.80744;0.9673
-1.709;0.80753;0.46814;0.03497;-0.65815;0.26931;0.80753;0.96755
-1.708;0.80762;0.46806;0.0348;-0.65831;0.26917;0.80762;0.96779
-1.707;0.80772;0.46797;0.03463;-0.65847;0.26903;0.80772;0.96804
-1.706;0.80781;0.46789;0.03446;-0.65863;0.2689;0.80781;0.96829
-1.705;0.8079;0.46781;0.03429;-0.65879;0.26876;0.8079;0.96853
-1.704;0.808;0.46773;0.03412;-0.65895;0.26862;0.808;0.96878
-1.703;0.80809;0.46764;0.03395;-0.65911;0.26849;0.80809;0.96903
-1.702;0.80818;0.46756;0.03378;-0.65927;0.26835;0.80818;0.96927
-1.701;0.80827;0.46748;0.03361;-0.65943;0.26822;0.80827;0.96952
-1.7;0.80837;0.46739;0.03344;-0.65959;0.26808;0.80837;0.96977
-1.699;0.80846;0.46731;0.03327;-0.65975;0.26794;0.80846;0.97001
-1.698;0.80855;0.46723;0.0331;-0.65991;0.26781;0.80855;0.97026
-1.697;0.80864;0.46714;0.03292;-0.66007;0.26767;0.80864;0.9705
-1.696;0.80874;0.46706;0.03275;-0.66023;0.26753;0.80874;0.97075
-1.695;0.80883;0.46698;0.03258;-0.66039;0.2674;0.80883;0.971
-1.694;0.80892;0.46689;0.03241;-0.66055;0.26726;0.80892;0.97124
-1.693;0.80901;0.46681;0.03224;-0.66071;0.26712;0.80901;0.97149
-1.692;0.80911;0.46672;0.03207;-0.66087;0.26699;0.80911;0.97173
-1.691;0.8092;0.46664;0.0319;-0.66103;0.26685;0.8092;0.97198
-1.69;0.80929;0.46656;0.03173;-0.66119;0.26671;0.80929;0.97223
-1.689;0.80938;0.46647;0.03156;-0.66135;0.26658;0.80938;0.97247
-1.688;0.80947;0.46639;0.03139;-0.66151;0.26644;0.80947;0.97272
-1.687;0.80956;0.4663;0.03122;-0.66167;0.2663;0.80956;0.97296
-1.686;0.80966;0.46622;0.03105;-0.66183;0.26616;0.80966;0.97321
-1.685;0.80975;0.46614;0.03088;-0.66199;0.26603;0.80975;0.97345
-1.684;0.80984;0.46605;0.03071;-0.66215;0.26589;0.80984;0.9737
-1.683;0.80993;0.46597;0.03054;-0.66231;0.26575;0.80993;0.97395
-1.682;0.81002;0.46588;0.03036;-0.66246;0.26562;0.81002;0.97419
-1.681;0.81011;0.4658;0.03019;-0.66262;0.26548;0.81011;0.97444
-1.68;0.8102;0.46571;0.03002;-0.66278;0.26534;0.8102;0.97468
-1.679;0.81029;0.46563;0.02985;-0.66294;0.2652;0.81029;0.97493
-1.678;0.81039;0.46554;0.02968;-0.6631;0.26507;0.81039;0.97517
-1.677;0.81048;0.46546;0.02951;-0.66326;0.26493;0.81048;0.97542
-1.676;0.81057;0.46537;0.02934;-0.66342;0.26479;0.81057;0.97566
-1.675;0.81066;0.46529;0.02917;-0.66358;0.26465;0.81066;0.97591
-1.674;0.81075;0.4652;0.029;-0.66373;0.26452;0.81075;0.97616
-1.673;0.81084;0.46512;0.02883;-0.66389;0.26438;0.81084;0.9764
-1.672;0.81093;0.46503;0.02866;-0.66405;0.26424;0.81093;0.97665
-1.671;0.81102;0.46495;0.02848;-0.66421;0.2641;0.81102;0.97689
-1.67;0.81111;0.46486;0.02831;-0.66437;0.26397;0.81111;0.97714
-1.669;0.8112;0.46478;0.02814;-0.66453;0.26383;0.8112;0.97738
-1.668;0.81129;0.46469;0.02797;-0.66468;0.26369;0.81129;0.97763
-1.667;0.81138;0.46461;0.0278;-0.66484;0.26355;0.81138;0.97787
-1.666;0.81147;0.46452;0.02763;-0.665;0.26342;0.81147;0.97812
-1.665;0.81156;0.46444;0.02746;-0.66516;0.26328;0.81156;0.97836
-1.664;0.81165;0.46435;0.02729;-0.66532;0.26314;0.81165;0.97861
-1.663;0.81174;0.46426;0.02712;-0.66548;0.263;0.81174;0.97885
-1.662;0.81183;0.46418;0.02695;-0.66563;0.26286;0.81183;0.97909
-1.661;0.81192;0.46409;0.02677;-0.66579;0.26272;0.81192;0.97934
-1.66;0.81201;0.46401;0.0266;-0.66595;0.26259;0.81201;0.97958
-1.659;0.8121;0.46392;0.02643;-0.66611;0.26245;0.8121;0.97983
-1.658;0.81218;0.46383;0.02626;-0.66626;0.26231;0.81218;0.98007
-1.657;0.81227;0.46375;0.02609;-0.66642;0.26217;0.81227;0.98032
-1.656;0.81236;0.46366;0.02592;-0.66658;0.26203;0.81236;0.98056
-1.655;0.81245;0.46358;0.02575;-0.66674;0.2619;0.81245;0.98081
-1.654;0.81254;0.46349;0.02558;-0.66689;0.26176;0.81254;0.98105
-1.653;0.81263;0.4634;0.02541;-0.66705;0.26162;0.81263;0.9813
-1.652;0.81272;0.46332;0.02523;-0.66721;0.26148;0.81272;0.98154
-1.651;0.81281;0.46323;0.02506;-0.66737;0.26134;0.81281;0.98178
-1.65;0.81289;0.46314;0.02489;-0.66752;0.2612;0.81289;0.98203
-1.649;0.81298;0.46306;0.02472;-0.66768;0.26106;0.81298;0.98227
-1.648;0.81307;0.46297;0.02455;-0.66784;0.26093;0.81307;0.98252
-1.647;0.81316;0.46288;0.02438;-0.668;0.26079;0.81316;0.98276
-1.646;0.81325;0.4628;0.02421;-0.66815;0.26065;0.81325;0.983
-1.645;0.81333;0.46271;0.02404;-0.66831;0.26051;0.81333;0.98325
-1.644;0.81342;0.46262;0.02386;-0.66847;0.26037;0.81342;0.98349
-1.643;0.81351;0.46254;0.02369;-0.66862;0.26023;0.81351;0.98374
-1.642;0.8136;0.46245;0.02352;-0.66878;0.26009;0.8136;0.98398
-1.641;0.81369;0.46236;0.02335;-0.66894;0.25995;0.81369;0.98422
-1.64;0.81377;0.46227;0.02318;-0.66909;0.25982;0.81377;0.98447
-1.639;0.81386;0.46219;0.02301;-0.66925;0.25968;0.81386;0.98471
-1.638;0.81395;0.4621;0.02284;-0.66941;0.25954;0.81395;0.98496
-1.637;0.81404;0.46201;0.02266;-0.66956;0.2594;0.81404;0.9852
-1.636;0.81412;0.46192;0.02249;-0.66972;0.25926;0.81412;0.98544
-1.635;0.81421;0.46184;0.02232;-0.66988;0.25912;0.81421;0.98569
-1.634;0.8143;0.46175;0.02215;-0.67003;0.25898;0.8143;0.98593
-1.633;0.81438;0.46166;0.02198;-0.67019;0.25884;0.81438;0.98617
-1.632;0.81447;0.46157;0.02181;-0.67035;0.2587;0.81447;0.98642
-1.631;0.81456;0.46148;0.02164;-0.6705;0.25856;0.81456;0.98666
-1.63;0.81464;0.4614;0.02146;-0.67066;0.25842;0.81464;0.9869
-1.629;0.81473;0.46131;0.02129;-0.67082;0.25828;0.81473;0.98715
-1.628;0.81482;0.46122;0.02112;-0.67097;0.25814;0.81482;0.98739
-1.627;0.8149;0.46113;0.02095;-0.67113;0.258;0.8149;0.98763
-1.626;0.81499;0.46104;0.02078;-0.67128;0.25786;0.81499;0.98788
-1.625;0.81508;0.46096;0.02061;-0.67144;0.25773;0.81508;0.98812
-1.624;0.81516;0.46087;0.02044;-0.6716;0.25759;0.81516;0.98836
-1.623;0.81525;0.46078;0.02026;-0.67175;0.25745;0.81525;0.98861
-1.622;0.81533;0.46069;0.02009;-0.67191;0.25731;0.81533;0.98885
-1.621;0.81542;0.4606;0.01992;-0.67206;0.25717;0.81542;0.98909
-1.62;0.81551;0.46051;0.01975;-0.67222;0.25703;0.81551;0.98933
-1.619;0.81559;0.46043;0.01958;-0.67237;0.25689;0.81559;0.98958
-1.618;0.81568;0.46034;0.01941;-0.67253;0.25675;0.81568;0.98982
-1.617;0.81576;0.46025;0.01923;-0.67269;0.25661;0.81576;0.99006
-1.616;0.81585;0.46016;0.01906;-0.67284;0.25647;0.81585;0.9903
-1.615;0.81593;0.46007;0.01889;-0.673;0.25633;0.81593;0.99055
-1.614;0.81602;0.45998;0.01872;-0.67315;0.25619;0.81602;0.99079
-1.613;0.8161;0.45989;0.01855;-0.67331;0.25605;0.8161;0.99103
-1.612;0.81619;0.4598;0.01838;-0.67346;0.25591;0.81619;0.99128
-1.611;0.81627;0.45971;0.0182;-0.67362;0.25577;0.81627;0.99152
-1.61;0.81636;0.45962;0.01803;-0.67377;0.25563;0.81636;0.99176
-1.609;0.81644;0.45953;0.01786;-0.67393;0.25549;0.81644;0.992
-1.608;0.81653;0.45945;0.01769;-0.67408;0.25535;0.81653;0.99224
-1.607;0.81661;0.45936;0.01752;-0.67424;0.25521;0.81661;0.99249
-1.606;0.8167;0.45927;0.01734;-0.67439;0.25507;0.8167;0.99273
-1.605;0.81678;0.45918;0.01717;-0.67455;0.25492;0.81678;0.99297
-1.604;0.81687;0.45909;0.017;-0.6747;0.25478;0.81687;0.99321
-1.603;0.81695;0.459;0.01683;-0.67486;0.25464;0.81695;0.99346
-1.602;0.81704;0.45891;0.01666;-0.67501;0.2545;0.81704;0.9937
-1.601;0.81712;0.45882;0.01649;-0.67517;0.25436;0.81712;0.99394
-1.6;0.8172;0.45873;0.01631;-0.67532;0.25422;0.8172;0.99418
-1.599;0.81729;0.45864;0.01614;-0.67548;0.25408;0.81729;0.99442
-1.598;0.81737;0.45855;0.01597;-0.67563;0.25394;0.81737;0.99466
-1.597;0.81746;0.45846;0.0158;-0.67579;0.2538;0.81746;0.99491
-1.596;0.81754;0.45837;0.01563;-0.67594;0.25366;0.81754;0.99515
-1.595;0.81762;0.45828;0.01545;-0.67609;0.25352;0.81762;0.99539
-1.594;0.81771;0.45819;0.01528;-0.67625;0.25338;0.81771;0.99563
-1.593;0.81779;0.4581;0.01511;-0.6764;0.25324;0.81779;0.99587
-1.592;0.81787;0.45801;0.01494;-0.67656;0.2531;0.81787;0.99611
-1.591;0.81796;0.45792;0.01477;-0.67671;0.25295;0.81796;0.99636
-1.59;0.81804;0.45783;0.01459;-0.67687;0.25281;0.81804;0.9966
-1.589;0.81812;0.45773;0.01442;-0.67702;0.25267;0.81812;0.99684
-1.588;0.81821;0.45764;0.01425;-0.67717;0.25253;0.81821;0.99708
-1.587;0.81829;0.45755;0.01408;-0.67733;0.25239;0.81829;0.99732
-1.586;0.81837;0.45746;0.01391;-0.67748;0.25225;0.81837;0.99756
-1.585;0.81845;0.45737;0.01373;-0.67763;0.25211;0.81845;0.9978
-1.584;0.81854;0.45728;0.01356;-0.67779;0.25197;0.81854;0.99804
-1.583;0.81862;0.45719;0.01339;-0.67794;0.25183;0.81862;0.99829
-1.582;0.8187;0.4571;0.01322;-0.6781;0.25168;0.8187;0.99853
-1.581;0.81878;0.45701;0.01305;-0.67825;0.25154;0.81878;0.99877
-1.58;0.81887;0.45692;0.01287;-0.6784;0.2514;0.81887;0.99901
-1.579;0.81895;0.45683;0.0127;-0.67856;0.25126;0.81895;0.99925
-1.578;0.81903;0.45673;0.01253;-0.67871;0.25112;0.81903;0.99949
-1.577;0.81911;0.45664;0.01236;-0.67886;0.25098;0.81911;0.99973
-1.576;0.81919;0.45655;0.01219;-0.67902;0.25084;0.81919;0.99997
-1.575;0.81928;0.45646;0.01201;-0.67917;0.25069;0.81928;1.00021
-1.574;0.81936;0.45637;0.01184;-0.67932;0.25055;0.81936;1.00045
-1.573;0.81944;0.45628;0.01167;-0.67948;0.25041;0.81944;1.00069
-1.572;0.81952;0.45618;0.0115;-0.67963;0.25027;0.81952;1.00093
-1.571;0.8196;0.45609;0.01132;-0.67978;0.25013;0.8196;1.00117
-1.57;0.81968;0.456;0.01115;-0.67994;0.24998;0.81968;1.00141
-1.569;0.81977;0.45591;0.01098;-0.68009;0.24984;0.81977;1.00165
-1.568;0.81985;0.45582;0.01081;-0.68024;0.2497;0.81985;1.00189
-1.567;0.81993;0.45573;0.01064;-0.68039;0.24956;0.81993;1.00213
-1.566;0.82001;0.45563;0.01046;-0.68055;0.24942;0.82001;1.00237
-1.565;0.82009;0.45554;0.01029;-0.6807;0.24928;0.82009;1.00262
-1.564;0.82017;0.45545;0.01012;-0.68085;0.24913;0.82017;1.00286
-1.563;0.82025;0.45536;0.00995;-0.681;0.24899;0.82025;1.0031
-1.562;0.82033;0.45526;0.00977;-0.68116;0.24885;0.82033;1.00334
-1.561;0.82041;0.45517;0.0096;-0.68131;0.24871;0.82041;1.00357
-1.56;0.82049;0.45508;0.00943;-0.68146;0.24856;0.82049;1.00381
-1.559;0.82057;0.45499;0.00926;-0.68161;0.24842;0.82057;1.00405
-1.558;0.82065;0.45489;0.00909;-0.68177;0.24828;0.82065;1.00429
-1.557;0.82073;0.4548;0.00891;-0.68192;0.24814;0.82073;1.00453
-1.556;0.82081;0.45471;0.00874;-0.68207;0.248;0.82081;1.00477
-1.555;0.82089;0.45462;0.00857;-0.68222;0.24785;0.82089;1.00501
-1.554;0.82097;0.45452;0.0084;-0.68238;0.24771;0.82097;1.00525
-1.553;0.82105;0.45443;0.00822;-0.68253;0.24757;0.82105;1.00549
-1.552;0.82113;0.45434;0.00805;-0.68268;0.24743;0.82113;1.00573
-1.551;0.82121;0.45424;0.00788;-0.68283;0.24728;0.82121;1.00597
-1.55;0.82129;0.45415;0.00771;-0.68298;0.24714;0.82129;1.00621
-1.549;0.82137;0.45406;0.00753;-0.68314;0.247;0.82137;1.00645
-1.548;0.82145;0.45396;0.00736;-0.68329;0.24686;0.82145;1.00669
-1.547;0.82153;0.45387;0.00719;-0.68344;0.24671;0.82153;1.00693
-1.546;0.82161;0.45378;0.00702;-0.68359;0.24657;0.82161;1.00717
-1.545;0.82169;0.45368;0.00684;-0.68374;0.24643;0.82169;1.00741
-1.544;0.82177;0.45359;0.00667;-0.68389;0.24628;0.82177;1.00764
-1.543;0.82185;0.4535;0.0065;-0.68405;0.24614;0.82185;1.00788
-1.542;0.82193;0.4534;0.00633;-0.6842;0.246;0.82193;1.00812
-1.541;0.82201;0.45331;0.00615;-0.68435;0.24586;0.82201;1.00836
-1.54;0.82209;0.45322;0.00598;-0.6845;0.24571;0.82209;1.0086
-1.539;0.82216;0.45312;0.00581;-0.68465;0.24557;0.82216;1.00884
-1.538;0.82224;0.45303;0.00564;-0.6848;0.24543;0.82224;1.00908
-1.537;0.82232;0.45293;0.00546;-0.68495;0.24528;0.82232;1.00932
-1.536;0.8224;0.45284;0.00529;-0.6851;0.24514;0.8224;1.00955
-1.535;0.82248;0.45275;0.00512;-0.68526;0.245;0.82248;1.00979
-1.534;0.82256;0.45265;0.00495;-0.68541;0.24485;0.82256;1.01003
-1.533;0.82263;0.45256;0.00477;-0.68556;0.24471;0.82263;1.01027
-1.532;0.82271;0.45246;0.0046;-0.68571;0.24457;0.82271;1.01051
-1.531;0.82279;0.45237;0.00443;-0.68586;0.24442;0.82279;1.01075
-1.53;0.82287;0.45228;0.00426;-0.68601;0.24428;0.82287;1.01098
-1.529;0.82295;0.45218;0.00408;-0.68616;0.24414;0.82295;1.01122
-1.528;0.82302;0.45209;0.00391;-0.68631;0.24399;0.82302;1.01146
-1.527;0.8231;0.45199;0.00374;-0.68646;0.24385;0.8231;1.0117
-1.526;0.82318;0.4519;0.00357;-0.68661;0.24371;0.82318;1.01194
-1.525;0.82326;0.4518;0.00339;-0.68676;0.24356;0.82326;1.01217
-1.524;0.82333;0.45171;0.00322;-0.68691;0.24342;0.82333;1.01241
-1.523;0.82341;0.45161;0.00305;-0.68706;0.24328;0.82341;1.01265
-1.522;0.82349;0.45152;0.00288;-0.68721;0.24313;0.82349;1.01289
-1.521;0.82357;0.45142;0.0027;-0.68736;0.24299;0.82357;1.01313
-1.52;0.82364;0.45133;0.00253;-0.68751;0.24285;0.82364;1.01336
-1.519;0.82372;0.45123;0.00236;-0.68766;0.2427;0.82372;1.0136
-1.518;0.8238;0.45114;0.00218;-0.68781;0.24256;0.8238;1.01384
-1.517;0.82387;0.45104;0.00201;-0.68796;0.24241;0.82387;1.01408
-1.516;0.82395;0.45095;0.00184;-0.68811;0.24227;0.82395;1.01431
-1.515;0.82403;0.45085;0.00167;-0.68826;0.24213;0.82403;1.01455
-1.514;0.8241;0.45076;0.00149;-0.68841;0.24198;0.8241;1.01479
